20465.4824
1722.8103
4112.2803
1740.9221
1334.8671
9085.5693
3825718.5000
1249.1764
1063.4537
10267.5098
17650140.0000
88349.9219
149141.7656
403.1180
26322.7988
5870.1499
1838.3082
4299.7495
66507.2031
76929.6562
11985.5576
1857.4255
4773.1187
1322.9998
140185.0625
17226.2520
